Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,CwrTerritory,DestressingMethod,ClosureType,NumberofInsulatedJoints,NumberofTransitionRails,NumberofCompromiseRails,FastenerTypeTie,PlateChangeOutRequired,RailType,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,NumberofTampers,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes
00:00.0,SUPERIOR,S70P0R05,NULL,310,1,No,No,Yes,287.980011,289.1000061,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,4520,72,1,360
00:00.0,EDSON,W50P0R03,NULL,310,2,Yes,Yes,Yes,42.93000031,43.5,Pattern 10,B,No,HEATERS,NULL,1,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,2833,72,1,360
00:00.0,EDSON,W50P0R06,NULL,310,FB55,Yes,Yes,Yes,110.6500015,111.0400009,Pattern 10,A,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,2370,72,1,300
00:00.0,EDSON,W50P0W13,NULL,310,1,Yes,Yes,Yes,77.30000305,77.37999725,Pattern 10,B,No,PULLERS,NULL,2,1,0,CLIP_RAIL,Yes,New,28,NULL,NULL,NULL,318,72,1,60
00:00.0,EDSON,W50P0W13,NULL,310,1,Yes,Yes,Yes,77.30000305,77.37999725,Pattern 10,B,No,PULLERS,NULL,1,1,0,CLIP_RAIL,Yes,New,28,NULL,NULL,NULL,259,72,1,60
00:00.0,SUPERIOR,S70P0R05,NULL,310,1,No,No,Yes,289.0499878,289.4500122,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,3054,72,1,360
00:00.0,SUPERIOR,S70P0R05,NULL,310,1,No,No,Yes,289.0499878,289.4500122,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3051,72,1,360
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,104.8700027,105.1100006,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,1667,72,1,300
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,104.5999985,104.8499985,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,1666,72,1,300
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,247.7799988,248.7400055,Pattern 10,D,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3810,72,1,480
00:00.0,CHETWYND,W50P0R07,NULL,310,1,No,No,Yes,468.7799988,468.9200134,Pattern 10,A,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,60,NULL,NULL,NULL,1419,72,1,480
00:00.0,PRINCE GEORGE,W50P0R07,NULL,310,1,No,No,Yes,395.3800049,395.7799988,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3083,72,1,480
00:00.0,EDSON,W50P0W13,NULL,310,1,Yes,Yes,Yes,78.56999969,78.59999847,Pattern 10,B,No,PULLERS,NULL,1,1,0,CLIP_RAIL,Yes,New,23.59000015,NULL,NULL,NULL,212,72,1,60
00:00.0,RIVERS,W40P0R01,NULL,310,1,Yes,Yes,Yes,140.75,140.9900055,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,1667,72,1,240
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,104.5899963,105.0100021,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,2914,72,1,300
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,104.5899963,105.0100021,Pattern 10,D,No,PULLERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,2847,72,1,300
00:00.0,PRINCE GEORGE,W50P0R07,NULL,310,1,No,No,Yes,405.7099915,405.9500122,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,1818,72,1,480
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,143.3200073,144.8899994,Pattern 10,B,No,NONE,NULL,0,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4754,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,143.3200073,144.8899994,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4801,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,143.3200073,144.8899994,Pattern 10,B,No,HEATERS,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4444,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,163.3500061,164.3800049,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4550,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,163.3500061,164.3800049,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4550,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,163.3500061,164.3800049,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3860,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,215.5500031,216.6399994,Pattern 10,D,No,PULLERS,NULL,1,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,4006,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,215.5500031,216.6399994,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,4199,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,221.1999969,222,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4114,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,221.1999969,222,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3615,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,221.1999969,222,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3615,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,246.3800049,249.9600067,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4074,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,246.3800049,249.9600067,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3927,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,2,Yes,Yes,Yes,247.8000031,250.1100006,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4498,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,2,Yes,Yes,Yes,247.8000031,250.1100006,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4369,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,2,Yes,Yes,Yes,247.8000031,250.1100006,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4369,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,215.5500031,216.6399994,Pattern 10,D,No,PULLERS,NULL,1,0,0,CLIP_RAIL,Yes,New,30,NULL,NULL,NULL,3193,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,215.5500031,216.6399994,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,30,NULL,NULL,NULL,3277,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,143.3200073,144.6900024,Pattern 10,B,No,NONE,NULL,0,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4540,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,143.3200073,144.6900024,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4753,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,221.1999969,222.0099945,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3505,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,164.3699951,165,Pattern 10,B,No,PULLERS,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3208,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,164.3699951,165,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3133,72,1,600
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,70.94999695,71.23000336,Pattern 10,D,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1693,72,1,240
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,239.5299988,240.5700073,Pattern 10,A,Yes,JOINTED TRACK,NULL,0,0,0,NA,Yes,New,60,NULL,NULL,NULL,4379,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,239.5299988,240.5700073,Pattern 10,A,Yes,JOINTED TRACK,NULL,0,0,0,NA,Yes,New,60,NULL,NULL,NULL,4379,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,240.2899933,241.6699982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4222,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,240.2899933,241.6699982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4222,72,1,480
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,228.1000061,230.7200012,Pattern 10,B,No,PULLERS,NULL,0,1,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3251,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,228.1000061,230.7200012,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3283,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,228.1000061,230.7200012,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3283,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,166.8099976,168.1999969,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4645,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,166.8099976,168.1999969,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4645,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,166.8099976,168.1999969,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4792,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,230.5800018,233.5399933,Pattern 10,B,No,PULLERS,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3723,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,230.5800018,233.5399933,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3507,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,145.4199982,152.1199951,Pattern 10,B,No,NONE,NULL,0,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3771,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,145.4199982,152.1199951,Pattern 10,B,No,NONE,NULL,1,1,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3887,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,145.4199982,152.1199951,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3971,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,248.7400055,250.2200012,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4752,72,1,600
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,71.23000336,71.68000031,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2602,72,1,240
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,248.7400055,250.2200012,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4752,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,233.25,234.1100006,Pattern 10,B,No,PULLERS,NULL,1,2,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3791,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,144.6799927,155.5500031,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3214,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,144.6799927,155.5500031,Pattern 10,B,No,PULLERS,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3377,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,144.6799927,155.5500031,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3919,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,230.7200012,233.6799927,Pattern 10,B,No,PULLERS,NULL,1,1,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3250,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,230.7200012,233.6799927,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3196,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,164.75,167.2899933,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3650,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,164.75,167.2899933,Pattern 10,D,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3970,72,1,600
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,71.68000031,71.94999695,Pattern 10,B,No,HEATERS,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1724,72,1,180
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,71.94999695,72.34999847,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2860,72,1,240
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,99.48000336,99.76000214,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,1652,72,1,180
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,167.2899933,168.5099945,Pattern 10,B,No,PULLERS,NULL,0,0,1,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3942,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,99.48000336,99.76000214,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,1686,72,1,180
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,168.1900024,169.25,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4542,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,160.6600037,161.9299927,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4716,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,200.9600067,201.8899994,Pattern 10,D,No,PULLERS,NULL,0,1,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,3726,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,200.9600067,201.8899994,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,4073,72,1,600
00:00.0,WAINWRIGHT,W50P0R03,NULL,310,1,Yes,Yes,Yes,168.5099945,169.3600006,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3703,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,202.1000061,202.2700043,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,1352,72,1,600
00:00.0,WAINWRIGHT,W50P0R06,NULL,310,1,Yes,Yes,Yes,202.1000061,202.2700043,Pattern 10,B,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,20,NULL,NULL,NULL,1352,72,1,600
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,169.2299957,169.6999969,Pattern 10,D,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,3185,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,160.6900024,161.9299927,Pattern 10,B,No,NONE,NULL,1,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4752,72,1,600
00:00.0,WAINWRIGHT,W50P0R04,NULL,310,1,Yes,Yes,Yes,160.6900024,161.9299927,Pattern 10,B,No,NONE,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,4620,72,1,600
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,72.34999847,72.62999725,Pattern 10,B,No,NONE,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,1654,72,1,180
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,242.1000061,243.3899994,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3560,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,242.1000061,243.3899994,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3560,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,242.1000061,243.6699982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3279,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,242.1000061,243.6699982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3279,72,1,480
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,70.94999695,71.62999725,Pattern 10,D,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,3066,72,1,240
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,89.19999695,89.76000214,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2563,72,1,240
00:00.0,WAINWRIGHT,W50P0R02,NULL,310,1,Yes,Yes,Yes,169.3500061,169.6999969,Pattern 10,D,No,PULLERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,2094,72,1,600
00:00.0,WAINWRIGHT,W50P0R05,NULL,310,1,Yes,Yes,Yes,71.90000153,72.33999634,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2835,72,1,240
00:00.0,WAINWRIGHT,W50P0R07,NULL,310,1,Yes,Yes,Yes,71.62999725,72.19999695,Pattern 10,B,No,NONE,NULL,0,0,0,NA,Yes,New,0,NULL,NULL,NULL,2597,72,1,240
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,243,244.4199982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4041,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,243,244.4199982,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4041,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,243.2599945,244.6999969,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3917,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,243.2599945,244.6999969,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3917,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,243.6999969,244.9600067,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3709,72,1,480
00:00.0,ALBREDA,W50P0R02,NULL,310,1,Yes,Yes,Yes,108.0699997,112.6100006,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,0,NULL,NULL,NULL,2254,72,1,360
00:00.0,ALBREDA,W50P0R02,NULL,310,1,Yes,Yes,Yes,108.0699997,112.6100006,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,0,NULL,NULL,NULL,2254,72,1,360
00:00.0,RIVERS,W40P0R01,NULL,310,1,Yes,Yes,Yes,208.4499969,209.0200043,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,2535,72,1,240
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,182.5700073,182.8500061,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,1664,72,1,300
00:00.0,RIVERS,W40P0R01,NULL,310,1,Yes,Yes,Yes,206.3999939,206.6399994,Pattern 10,B,No,HEATERS,NULL,0,2,0,NA,Yes,New,0,NULL,NULL,NULL,1712,72,1,180
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,189.8899994,190.1699982,Pattern 10,B,No,HEATERS,NULL,0,1,0,NA,Yes,New,0,NULL,NULL,NULL,1664,72,1,300
00:00.0,ALBREDA,W50P0R02,NULL,310,1,Yes,Yes,Yes,105.6800003,110.8099976,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,No,New,0,NULL,NULL,NULL,2195,72,1,360
00:00.0,CHETWYND,W50P0R07,NULL,310,1,No,No,Yes,468.2099915,468.5400085,Pattern 10,A,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,60,NULL,NULL,NULL,1792,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,248.7400055,254.4100037,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3041,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,248.7400055,254.4100037,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3041,72,1,480
00:00.0,CHETWYND,W50P0R07,NULL,310,1,No,No,Yes,466.2999878,466.6000061,Pattern 10,A,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,60,NULL,NULL,NULL,1641,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,253,254.4100037,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4611,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,254.3999939,255.0099945,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3160,72,1,480
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,254.3999939,255.0099945,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,3160,72,1,480
00:00.0,KASHABOWIE,W40P0R02,NULL,310,1,No,No,Yes,10.86999989,12.59000015,Pattern 10,A,No,PULLERS,NULL,0,2,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,2359,72,1,300
00:00.0,RIVERS,W40P0R02,NULL,310,RZ41,Yes,Yes,Yes,142.8600006,143.0800018,Pattern 10,A,No,HEATERS,NULL,0,1,1,NA,Yes,New,0,NULL,NULL,NULL,1480,72,1,300
00:00.0,RIVERS,W40P0R02,NULL,310,1,Yes,Yes,Yes,142.7100067,142.9199982,Pattern 10,B,No,HEATERS,NULL,1,0,0,NA,Yes,New,0,NULL,NULL,NULL,1141,72,1,300
00:00.0,ALBREDA,W50P0R02,NULL,310,1,Yes,Yes,Yes,126.1100006,126.4800034,Pattern 10,B,No,HEATERS,NULL,0,1,0,CLIP_RAIL,No,New,0,NULL,NULL,NULL,2727,72,1,360
00:00.0,LAC LA BICHE,W50P0R03,NULL,310,1,No,No,Yes,238.8800049,239.1600037,Pattern 10,A,No,PULLERS,NULL,0,0,0,NA,No,New,0,NULL,NULL,NULL,1943,72,1,360
00:00.0,RIVERS,W40P0R01,NULL,310,3,Yes,Yes,Yes,213.6000061,213.8500061,Pattern 10,B,No,NONE,NULL,0,2,0,NA,No,New,0,NULL,NULL,NULL,1696,72,1,240
00:00.0,SLAVE LAKE,W50P0R07,NULL,310,1,No,No,Yes,245.8200073,246.9299927,Pattern 10,A,No,HEATERS,NULL,0,0,0,NA,Yes,New,30,NULL,NULL,NULL,4423,72,1,480
00:00.0,SKEENA,W50P0R05,NULL,310,1,No,No,Yes,88.76000214,89.04000092,Pattern 10,B,No,HEATERS,NULL,0,0,0,CLIP_RAIL,Yes,New,0,NULL,NULL,NULL,1665,72,1,300
